Markers,Contig,Japan,Status,Population
121,TRINITY_DN20031_c0_g1_i1_811,0.125,Non-Outlier,Japan
4333,TRINITY_DN20031_c0_g1_i1_811,0,Non-Outlier,Philippines
8545,TRINITY_DN20031_c0_g1_i1_811,0.071428571,Non-Outlier,Indonesia
122,TRINITY_DN20033_c0_g1_i1_320,0.875,Non-Outlier,Japan
4334,TRINITY_DN20033_c0_g1_i1_320,0.75,Non-Outlier,Philippines
8546,TRINITY_DN20033_c0_g1_i1_320,0.785714286,Non-Outlier,Indonesia
123,TRINITY_DN20033_c0_g1_i1_445,0.875,Non-Outlier,Japan
4335,TRINITY_DN20033_c0_g1_i1_445,0.8,Non-Outlier,Philippines
8547,TRINITY_DN20033_c0_g1_i1_445,1,Non-Outlier,Indonesia
124,TRINITY_DN20038_c0_g1_i1_303,1,Non-Outlier,Japan
4336,TRINITY_DN20038_c0_g1_i1_303,1,Non-Outlier,Philippines
8548,TRINITY_DN20038_c0_g1_i1_303,0.857142857,Non-Outlier,Indonesia
125,TRINITY_DN20038_c0_g1_i1_325,0.9375,Non-Outlier,Japan
4337,TRINITY_DN20038_c0_g1_i1_325,1,Non-Outlier,Philippines
8549,TRINITY_DN20038_c0_g1_i1_325,0.785714286,Non-Outlier,Indonesia
126,TRINITY_DN20038_c0_g1_i1_389,0.9375,Non-Outlier,Japan
4338,TRINITY_DN20038_c0_g1_i1_389,1,Non-Outlier,Philippines
8550,TRINITY_DN20038_c0_g1_i1_389,0.857142857,Non-Outlier,Indonesia
127,TRINITY_DN20038_c0_g1_i1_489,1,Non-Outlier,Japan
4339,TRINITY_DN20038_c0_g1_i1_489,1,Non-Outlier,Philippines
8551,TRINITY_DN20038_c0_g1_i1_489,0.785714286,Non-Outlier,Indonesia
114,TRINITY_DN2025_c0_g1_i1_119,1,Non-Outlier,Japan
4326,TRINITY_DN2025_c0_g1_i1_119,0.65,Non-Outlier,Philippines
8538,TRINITY_DN2025_c0_g1_i1_119,0.785714286,Non-Outlier,Indonesia
115,TRINITY_DN2025_c0_g1_i1_239,1,Non-Outlier,Japan
4327,TRINITY_DN2025_c0_g1_i1_239,0.95,Non-Outlier,Philippines
8539,TRINITY_DN2025_c0_g1_i1_239,0.857142857,Non-Outlier,Indonesia
118,TRINITY_DN2025_c0_g1_i1_406,1,Non-Outlier,Japan
4330,TRINITY_DN2025_c0_g1_i1_406,0.95,Non-Outlier,Philippines
8542,TRINITY_DN2025_c0_g1_i1_406,0.857142857,Non-Outlier,Indonesia
132,TRINITY_DN20310_c1_g1_i1_1204,1,Non-Outlier,Japan
4344,TRINITY_DN20310_c1_g1_i1_1204,0.9,Non-Outlier,Philippines
8556,TRINITY_DN20310_c1_g1_i1_1204,1,Non-Outlier,Indonesia
133,TRINITY_DN20310_c1_g1_i1_1285,0.8125,Non-Outlier,Japan
4345,TRINITY_DN20310_c1_g1_i1_1285,0.25,Non-Outlier,Philippines
8557,TRINITY_DN20310_c1_g1_i1_1285,0.428571429,Non-Outlier,Indonesia
129,TRINITY_DN20310_c1_g1_i1_718,1,Non-Outlier,Japan
4341,TRINITY_DN20310_c1_g1_i1_718,1,Non-Outlier,Philippines
8553,TRINITY_DN20310_c1_g1_i1_718,0.857142857,Non-Outlier,Indonesia
130,TRINITY_DN20310_c1_g1_i1_820,0.9375,Non-Outlier,Japan
4342,TRINITY_DN20310_c1_g1_i1_820,0.25,Non-Outlier,Philippines
8554,TRINITY_DN20310_c1_g1_i1_820,0.5,Non-Outlier,Indonesia
131,TRINITY_DN20310_c1_g1_i1_991,1,Non-Outlier,Japan
4343,TRINITY_DN20310_c1_g1_i1_991,0.8,Non-Outlier,Philippines
8555,TRINITY_DN20310_c1_g1_i1_991,0.928571429,Non-Outlier,Indonesia
134,TRINITY_DN20359_c0_g1_i1_1041,1,Non-Outlier,Japan
4346,TRINITY_DN20359_c0_g1_i1_1041,1,Non-Outlier,Philippines
8558,TRINITY_DN20359_c0_g1_i1_1041,0.857142857,Non-Outlier,Indonesia
135,TRINITY_DN20359_c0_g1_i1_1458,0.4375,Non-Outlier,Japan
4347,TRINITY_DN20359_c0_g1_i1_1458,0.05,Non-Outlier,Philippines
8559,TRINITY_DN20359_c0_g1_i1_1458,0,Non-Outlier,Indonesia
140,TRINITY_DN20361_c0_g1_i1_1380,0.0625,Non-Outlier,Japan
4352,TRINITY_DN20361_c0_g1_i1_1380,0.05,Non-Outlier,Philippines
8564,TRINITY_DN20361_c0_g1_i1_1380,0,Non-Outlier,Indonesia
141,TRINITY_DN20361_c0_g1_i1_1582,1,Non-Outlier,Japan
4353,TRINITY_DN20361_c0_g1_i1_1582,0.95,Non-Outlier,Philippines
8565,TRINITY_DN20361_c0_g1_i1_1582,0.928571429,Non-Outlier,Indonesia
142,TRINITY_DN20361_c0_g1_i1_1763,0.75,Non-Outlier,Japan
4354,TRINITY_DN20361_c0_g1_i1_1763,0.7,Non-Outlier,Philippines
8566,TRINITY_DN20361_c0_g1_i1_1763,0.785714286,Non-Outlier,Indonesia
143,TRINITY_DN20361_c0_g1_i1_1871,1,Non-Outlier,Japan
4355,TRINITY_DN20361_c0_g1_i1_1871,0.9,Non-Outlier,Philippines
8567,TRINITY_DN20361_c0_g1_i1_1871,0.714285714,Non-Outlier,Indonesia
144,TRINITY_DN20361_c0_g1_i1_1893,0.875,Non-Outlier,Japan
4356,TRINITY_DN20361_c0_g1_i1_1893,0.8,Non-Outlier,Philippines
8568,TRINITY_DN20361_c0_g1_i1_1893,0.714285714,Non-Outlier,Indonesia
145,TRINITY_DN20361_c0_g1_i1_1898,0.8125,Non-Outlier,Japan
4357,TRINITY_DN20361_c0_g1_i1_1898,0.7,Non-Outlier,Philippines
8569,TRINITY_DN20361_c0_g1_i1_1898,0.785714286,Non-Outlier,Indonesia
146,TRINITY_DN20361_c0_g1_i1_1906,0.75,Non-Outlier,Japan
4358,TRINITY_DN20361_c0_g1_i1_1906,0.7,Non-Outlier,Philippines
8570,TRINITY_DN20361_c0_g1_i1_1906,0.857142857,Non-Outlier,Indonesia
147,TRINITY_DN20361_c0_g1_i1_1926,0.8125,Non-Outlier,Japan
4359,TRINITY_DN20361_c0_g1_i1_1926,0.7,Non-Outlier,Philippines
8571,TRINITY_DN20361_c0_g1_i1_1926,0.857142857,Non-Outlier,Indonesia
148,TRINITY_DN20361_c0_g1_i1_1964,0.625,Non-Outlier,Japan
4360,TRINITY_DN20361_c0_g1_i1_1964,0.55,Non-Outlier,Philippines
8572,TRINITY_DN20361_c0_g1_i1_1964,0.571428571,Non-Outlier,Indonesia
136,TRINITY_DN20361_c0_g1_i1_197,1,Non-Outlier,Japan
4348,TRINITY_DN20361_c0_g1_i1_197,0.9,Non-Outlier,Philippines
8560,TRINITY_DN20361_c0_g1_i1_197,1,Non-Outlier,Indonesia
149,TRINITY_DN20361_c0_g1_i1_1994,0.8125,Non-Outlier,Japan
4361,TRINITY_DN20361_c0_g1_i1_1994,0.7,Non-Outlier,Philippines
8573,TRINITY_DN20361_c0_g1_i1_1994,0.714285714,Non-Outlier,Indonesia
150,TRINITY_DN20361_c0_g1_i1_1999,0.0625,Non-Outlier,Japan
4362,TRINITY_DN20361_c0_g1_i1_1999,0.05,Non-Outlier,Philippines
8574,TRINITY_DN20361_c0_g1_i1_1999,0,Non-Outlier,Indonesia
151,TRINITY_DN20361_c0_g1_i1_2067,0.8125,Non-Outlier,Japan
4363,TRINITY_DN20361_c0_g1_i1_2067,0.7,Non-Outlier,Philippines
8575,TRINITY_DN20361_c0_g1_i1_2067,0.714285714,Non-Outlier,Indonesia
152,TRINITY_DN20361_c0_g1_i1_2125,0.8125,Non-Outlier,Japan
4364,TRINITY_DN20361_c0_g1_i1_2125,0.7,Non-Outlier,Philippines
8576,TRINITY_DN20361_c0_g1_i1_2125,0.714285714,Non-Outlier,Indonesia
153,TRINITY_DN20361_c0_g1_i1_2131,0.8125,Non-Outlier,Japan
4365,TRINITY_DN20361_c0_g1_i1_2131,0.7,Non-Outlier,Philippines
8577,TRINITY_DN20361_c0_g1_i1_2131,0.714285714,Non-Outlier,Indonesia
154,TRINITY_DN20361_c0_g1_i1_2143,0.0625,Non-Outlier,Japan
4366,TRINITY_DN20361_c0_g1_i1_2143,0.05,Non-Outlier,Philippines
8578,TRINITY_DN20361_c0_g1_i1_2143,0,Non-Outlier,Indonesia
155,TRINITY_DN20361_c0_g1_i1_2170,0.8125,Non-Outlier,Japan
4367,TRINITY_DN20361_c0_g1_i1_2170,0.75,Non-Outlier,Philippines
8579,TRINITY_DN20361_c0_g1_i1_2170,0.857142857,Non-Outlier,Indonesia
156,TRINITY_DN20361_c0_g1_i1_2198,0.5625,Non-Outlier,Japan
4368,TRINITY_DN20361_c0_g1_i1_2198,0.4,Non-Outlier,Philippines
8580,TRINITY_DN20361_c0_g1_i1_2198,0.285714286,Non-Outlier,Indonesia
157,TRINITY_DN20361_c0_g1_i1_2213,1,Non-Outlier,Japan
4369,TRINITY_DN20361_c0_g1_i1_2213,0.95,Non-Outlier,Philippines
8581,TRINITY_DN20361_c0_g1_i1_2213,0.928571429,Non-Outlier,Indonesia
158,TRINITY_DN20361_c0_g1_i1_2279,0.9375,Non-Outlier,Japan
4370,TRINITY_DN20361_c0_g1_i1_2279,0.95,Non-Outlier,Philippines
8582,TRINITY_DN20361_c0_g1_i1_2279,0.928571429,Non-Outlier,Indonesia
159,TRINITY_DN20361_c0_g1_i1_2303,0.625,Non-Outlier,Japan
4371,TRINITY_DN20361_c0_g1_i1_2303,0.25,Non-Outlier,Philippines
8583,TRINITY_DN20361_c0_g1_i1_2303,0.214285714,Non-Outlier,Indonesia
160,TRINITY_DN20361_c0_g1_i1_2425,0.8125,Non-Outlier,Japan
4372,TRINITY_DN20361_c0_g1_i1_2425,0.75,Non-Outlier,Philippines
8584,TRINITY_DN20361_c0_g1_i1_2425,0.714285714,Non-Outlier,Indonesia
161,TRINITY_DN20361_c0_g1_i1_2456,0.125,Non-Outlier,Japan
4373,TRINITY_DN20361_c0_g1_i1_2456,0.1,Non-Outlier,Philippines
8585,TRINITY_DN20361_c0_g1_i1_2456,0.071428571,Non-Outlier,Indonesia
137,TRINITY_DN20361_c0_g1_i1_523,0.125,Non-Outlier,Japan
4349,TRINITY_DN20361_c0_g1_i1_523,0.1,Non-Outlier,Philippines
8561,TRINITY_DN20361_c0_g1_i1_523,0.071428571,Non-Outlier,Indonesia
138,TRINITY_DN20361_c0_g1_i1_899,0.8125,Non-Outlier,Japan
4350,TRINITY_DN20361_c0_g1_i1_899,0.9,Non-Outlier,Philippines
8562,TRINITY_DN20361_c0_g1_i1_899,0.785714286,Non-Outlier,Indonesia
139,TRINITY_DN20361_c0_g1_i1_970,0.75,Non-Outlier,Japan
4351,TRINITY_DN20361_c0_g1_i1_970,0.85,Non-Outlier,Philippines
8563,TRINITY_DN20361_c0_g1_i1_970,0.642857143,Non-Outlier,Indonesia
162,TRINITY_DN20397_c0_g1_i1_338,0.875,Non-Outlier,Japan
4374,TRINITY_DN20397_c0_g1_i1_338,0.7,Non-Outlier,Philippines
8586,TRINITY_DN20397_c0_g1_i1_338,0.928571429,Non-Outlier,Indonesia
163,TRINITY_DN20453_c0_g1_i1_197,0.9375,Non-Outlier,Japan
4375,TRINITY_DN20453_c0_g1_i1_197,1,Non-Outlier,Philippines
8587,TRINITY_DN20453_c0_g1_i1_197,0.928571429,Non-Outlier,Indonesia
164,TRINITY_DN20453_c0_g1_i1_240,0.3125,Non-Outlier,Japan
4376,TRINITY_DN20453_c0_g1_i1_240,0.3,Non-Outlier,Philippines
8588,TRINITY_DN20453_c0_g1_i1_240,0,Non-Outlier,Indonesia
165,TRINITY_DN20453_c0_g1_i1_294,1,Non-Outlier,Japan
4377,TRINITY_DN20453_c0_g1_i1_294,0.95,Non-Outlier,Philippines
8589,TRINITY_DN20453_c0_g1_i1_294,0.928571429,Non-Outlier,Indonesia
166,TRINITY_DN20475_c0_g1_i1_438,1,Non-Outlier,Japan
4378,TRINITY_DN20475_c0_g1_i1_438,0.9,Non-Outlier,Philippines
8590,TRINITY_DN20475_c0_g1_i1_438,1,Non-Outlier,Indonesia
167,TRINITY_DN20475_c0_g1_i1_612,1,Non-Outlier,Japan
4379,TRINITY_DN20475_c0_g1_i1_612,0.9,Non-Outlier,Philippines
8591,TRINITY_DN20475_c0_g1_i1_612,0.928571429,Non-Outlier,Indonesia
168,TRINITY_DN20475_c0_g1_i1_615,1,Non-Outlier,Japan
4380,TRINITY_DN20475_c0_g1_i1_615,0.9,Non-Outlier,Philippines
8592,TRINITY_DN20475_c0_g1_i1_615,0.928571429,Non-Outlier,Indonesia
169,TRINITY_DN20475_c0_g1_i1_621,1,Non-Outlier,Japan
4381,TRINITY_DN20475_c0_g1_i1_621,0.9,Non-Outlier,Philippines
8593,TRINITY_DN20475_c0_g1_i1_621,0.928571429,Non-Outlier,Indonesia
170,TRINITY_DN20502_c0_g1_i1_158,1,Non-Outlier,Japan
4382,TRINITY_DN20502_c0_g1_i1_158,0.95,Non-Outlier,Philippines
8594,TRINITY_DN20502_c0_g1_i1_158,0.928571429,Non-Outlier,Indonesia
171,TRINITY_DN20502_c0_g1_i1_335,0.8125,Non-Outlier,Japan
4383,TRINITY_DN20502_c0_g1_i1_335,0.6,Non-Outlier,Philippines
8595,TRINITY_DN20502_c0_g1_i1_335,0.857142857,Non-Outlier,Indonesia
172,TRINITY_DN20502_c0_g1_i1_421,0.5,Non-Outlier,Japan
4384,TRINITY_DN20502_c0_g1_i1_421,0.5,Non-Outlier,Philippines
8596,TRINITY_DN20502_c0_g1_i1_421,0.428571429,Non-Outlier,Indonesia
173,TRINITY_DN20502_c0_g1_i1_468,1,Non-Outlier,Japan
4385,TRINITY_DN20502_c0_g1_i1_468,0.9,Non-Outlier,Philippines
8597,TRINITY_DN20502_c0_g1_i1_468,1,Non-Outlier,Indonesia
175,TRINITY_DN20691_c0_g1_i1_132,0.75,Non-Outlier,Japan
4387,TRINITY_DN20691_c0_g1_i1_132,0.9,Non-Outlier,Philippines
8599,TRINITY_DN20691_c0_g1_i1_132,0.714285714,Non-Outlier,Indonesia
176,TRINITY_DN20691_c0_g1_i1_140,0.75,Non-Outlier,Japan
4388,TRINITY_DN20691_c0_g1_i1_140,0.9,Non-Outlier,Philippines
8600,TRINITY_DN20691_c0_g1_i1_140,0.714285714,Non-Outlier,Indonesia
177,TRINITY_DN20691_c0_g1_i1_180,0.875,Non-Outlier,Japan
4389,TRINITY_DN20691_c0_g1_i1_180,0.85,Non-Outlier,Philippines
8601,TRINITY_DN20691_c0_g1_i1_180,0.928571429,Non-Outlier,Indonesia
174,TRINITY_DN20691_c0_g1_i1_83,0.25,Non-Outlier,Japan
4386,TRINITY_DN20691_c0_g1_i1_83,0.1,Non-Outlier,Philippines
8598,TRINITY_DN20691_c0_g1_i1_83,0.142857143,Non-Outlier,Indonesia
179,TRINITY_DN20701_c0_g1_i1_294,0.9375,Non-Outlier,Japan
4391,TRINITY_DN20701_c0_g1_i1_294,0.8,Non-Outlier,Philippines
8603,TRINITY_DN20701_c0_g1_i1_294,0.857142857,Non-Outlier,Indonesia
182,TRINITY_DN20973_c1_g1_i1_316,0.875,Non-Outlier,Japan
4394,TRINITY_DN20973_c1_g1_i1_316,0.75,Non-Outlier,Philippines
8606,TRINITY_DN20973_c1_g1_i1_316,0.642857143,Non-Outlier,Indonesia
183,TRINITY_DN20973_c1_g1_i1_361,0.5,Non-Outlier,Japan
4395,TRINITY_DN20973_c1_g1_i1_361,0.4,Non-Outlier,Philippines
8607,TRINITY_DN20973_c1_g1_i1_361,0.5,Non-Outlier,Indonesia
184,TRINITY_DN20973_c1_g1_i1_424,0.5625,Non-Outlier,Japan
4396,TRINITY_DN20973_c1_g1_i1_424,0.55,Non-Outlier,Philippines
8608,TRINITY_DN20973_c1_g1_i1_424,0.714285714,Non-Outlier,Indonesia
180,TRINITY_DN20973_c1_g1_i1_76,1,Non-Outlier,Japan
4392,TRINITY_DN20973_c1_g1_i1_76,0.9,Non-Outlier,Philippines
8604,TRINITY_DN20973_c1_g1_i1_76,1,Non-Outlier,Indonesia
181,TRINITY_DN20973_c1_g1_i1_88,0.1875,Non-Outlier,Japan
4393,TRINITY_DN20973_c1_g1_i1_88,0.15,Non-Outlier,Philippines
8605,TRINITY_DN20973_c1_g1_i1_88,0,Non-Outlier,Indonesia
189,TRINITY_DN21168_c0_g1_i1_259,0.0625,Non-Outlier,Japan
4401,TRINITY_DN21168_c0_g1_i1_259,0.05,Non-Outlier,Philippines
8613,TRINITY_DN21168_c0_g1_i1_259,0,Non-Outlier,Indonesia
190,TRINITY_DN21168_c0_g1_i1_349,1,Non-Outlier,Japan
4402,TRINITY_DN21168_c0_g1_i1_349,0.7,Non-Outlier,Philippines
8614,TRINITY_DN21168_c0_g1_i1_349,0.642857143,Non-Outlier,Indonesia
191,TRINITY_DN21168_c0_g1_i1_351,0.625,Non-Outlier,Japan
4403,TRINITY_DN21168_c0_g1_i1_351,0.4,Non-Outlier,Philippines
8615,TRINITY_DN21168_c0_g1_i1_351,0.428571429,Non-Outlier,Indonesia
192,TRINITY_DN21168_c0_g1_i1_385,1,Non-Outlier,Japan
4404,TRINITY_DN21168_c0_g1_i1_385,0.95,Non-Outlier,Philippines
8616,TRINITY_DN21168_c0_g1_i1_385,0.928571429,Non-Outlier,Indonesia
193,TRINITY_DN21168_c0_g1_i1_493,0.9375,Non-Outlier,Japan
4405,TRINITY_DN21168_c0_g1_i1_493,0.75,Non-Outlier,Philippines
8617,TRINITY_DN21168_c0_g1_i1_493,0.571428571,Non-Outlier,Indonesia
185,TRINITY_DN21168_c0_g1_i1_50,1,Non-Outlier,Japan
4397,TRINITY_DN21168_c0_g1_i1_50,0.85,Non-Outlier,Philippines
8609,TRINITY_DN21168_c0_g1_i1_50,0.928571429,Non-Outlier,Indonesia
186,TRINITY_DN21168_c0_g1_i1_54,1,Non-Outlier,Japan
4398,TRINITY_DN21168_c0_g1_i1_54,0.85,Non-Outlier,Philippines
8610,TRINITY_DN21168_c0_g1_i1_54,0.928571429,Non-Outlier,Indonesia
187,TRINITY_DN21168_c0_g1_i1_57,0.25,Non-Outlier,Japan
4399,TRINITY_DN21168_c0_g1_i1_57,0.05,Non-Outlier,Philippines
8611,TRINITY_DN21168_c0_g1_i1_57,0.071428571,Non-Outlier,Indonesia
194,TRINITY_DN21168_c0_g1_i1_644,0.125,Non-Outlier,Japan
4406,TRINITY_DN21168_c0_g1_i1_644,0,Non-Outlier,Philippines
8618,TRINITY_DN21168_c0_g1_i1_644,0,Non-Outlier,Indonesia
195,TRINITY_DN21168_c0_g1_i1_685,0.125,Non-Outlier,Japan
4407,TRINITY_DN21168_c0_g1_i1_685,0,Non-Outlier,Philippines
8619,TRINITY_DN21168_c0_g1_i1_685,0,Non-Outlier,Indonesia
196,TRINITY_DN21168_c0_g1_i1_692,0.875,Non-Outlier,Japan
4408,TRINITY_DN21168_c0_g1_i1_692,0.9,Non-Outlier,Philippines
8620,TRINITY_DN21168_c0_g1_i1_692,0.857142857,Non-Outlier,Indonesia
197,TRINITY_DN21169_c0_g1_i1_177,0.9375,Non-Outlier,Japan
4409,TRINITY_DN21169_c0_g1_i1_177,0.9,Non-Outlier,Philippines
8621,TRINITY_DN21169_c0_g1_i1_177,0.928571429,Non-Outlier,Indonesia
198,TRINITY_DN21169_c0_g1_i1_183,0.9375,Non-Outlier,Japan
4410,TRINITY_DN21169_c0_g1_i1_183,0.95,Non-Outlier,Philippines
8622,TRINITY_DN21169_c0_g1_i1_183,0.928571429,Non-Outlier,Indonesia
199,TRINITY_DN21169_c0_g1_i1_186,0.9375,Non-Outlier,Japan
4411,TRINITY_DN21169_c0_g1_i1_186,0.95,Non-Outlier,Philippines
8623,TRINITY_DN21169_c0_g1_i1_186,0.928571429,Non-Outlier,Indonesia
200,TRINITY_DN21210_c0_g1_i1_481,0.25,Non-Outlier,Japan
4412,TRINITY_DN21210_c0_g1_i1_481,0.05,Non-Outlier,Philippines
8624,TRINITY_DN21210_c0_g1_i1_481,0.214285714,Non-Outlier,Indonesia
201,TRINITY_DN21210_c0_g1_i1_747,0.375,Non-Outlier,Japan
4413,TRINITY_DN21210_c0_g1_i1_747,0.25,Non-Outlier,Philippines
8625,TRINITY_DN21210_c0_g1_i1_747,0.214285714,Non-Outlier,Indonesia
202,TRINITY_DN21210_c0_g1_i1_766,0.9375,Non-Outlier,Japan
4414,TRINITY_DN21210_c0_g1_i1_766,0.9,Non-Outlier,Philippines
8626,TRINITY_DN21210_c0_g1_i1_766,0.857142857,Non-Outlier,Indonesia
203,TRINITY_DN21256_c0_g1_i1_152,1,Non-Outlier,Japan
4415,TRINITY_DN21256_c0_g1_i1_152,0.85,Non-Outlier,Philippines
8627,TRINITY_DN21256_c0_g1_i1_152,0.928571429,Non-Outlier,Indonesia
204,TRINITY_DN21256_c0_g1_i1_439,1,Non-Outlier,Japan
4416,TRINITY_DN21256_c0_g1_i1_439,0.8,Non-Outlier,Philippines
8628,TRINITY_DN21256_c0_g1_i1_439,1,Non-Outlier,Indonesia
205,TRINITY_DN21256_c0_g1_i1_453,0.0625,Non-Outlier,Japan
4417,TRINITY_DN21256_c0_g1_i1_453,0.05,Non-Outlier,Philippines
8629,TRINITY_DN21256_c0_g1_i1_453,0,Non-Outlier,Indonesia
206,TRINITY_DN21256_c0_g1_i1_480,1,Non-Outlier,Japan
4418,TRINITY_DN21256_c0_g1_i1_480,1,Non-Outlier,Philippines
8630,TRINITY_DN21256_c0_g1_i1_480,0.714285714,Non-Outlier,Indonesia
207,TRINITY_DN21256_c0_g1_i1_500,1,Non-Outlier,Japan
4419,TRINITY_DN21256_c0_g1_i1_500,0.9,Non-Outlier,Philippines
8631,TRINITY_DN21256_c0_g1_i1_500,0.928571429,Non-Outlier,Indonesia
208,TRINITY_DN21256_c0_g1_i1_546,0.9375,Non-Outlier,Japan
4420,TRINITY_DN21256_c0_g1_i1_546,0.95,Non-Outlier,Philippines
8632,TRINITY_DN21256_c0_g1_i1_546,0.928571429,Non-Outlier,Indonesia
209,TRINITY_DN21256_c0_g1_i1_652,0.875,Non-Outlier,Japan
4421,TRINITY_DN21256_c0_g1_i1_652,0.95,Non-Outlier,Philippines
8633,TRINITY_DN21256_c0_g1_i1_652,0.785714286,Non-Outlier,Indonesia
210,TRINITY_DN21256_c0_g1_i1_653,0.875,Non-Outlier,Japan
4422,TRINITY_DN21256_c0_g1_i1_653,0.95,Non-Outlier,Philippines
8634,TRINITY_DN21256_c0_g1_i1_653,0.785714286,Non-Outlier,Indonesia
211,TRINITY_DN21256_c0_g1_i1_680,1,Non-Outlier,Japan
4423,TRINITY_DN21256_c0_g1_i1_680,0.9,Non-Outlier,Philippines
8635,TRINITY_DN21256_c0_g1_i1_680,1,Non-Outlier,Indonesia
212,TRINITY_DN21256_c0_g1_i1_682,0.625,Non-Outlier,Japan
4424,TRINITY_DN21256_c0_g1_i1_682,0.7,Non-Outlier,Philippines
8636,TRINITY_DN21256_c0_g1_i1_682,0.214285714,Non-Outlier,Indonesia
213,TRINITY_DN21256_c0_g1_i1_685,0.625,Non-Outlier,Japan
4425,TRINITY_DN21256_c0_g1_i1_685,0.7,Non-Outlier,Philippines
8637,TRINITY_DN21256_c0_g1_i1_685,0.214285714,Non-Outlier,Indonesia
214,TRINITY_DN21256_c0_g1_i1_730,0.75,Non-Outlier,Japan
4426,TRINITY_DN21256_c0_g1_i1_730,0.6,Non-Outlier,Philippines
8638,TRINITY_DN21256_c0_g1_i1_730,0.571428571,Non-Outlier,Indonesia
215,TRINITY_DN21256_c0_g1_i1_790,0.5625,Non-Outlier,Japan
4427,TRINITY_DN21256_c0_g1_i1_790,0.45,Non-Outlier,Philippines
8639,TRINITY_DN21256_c0_g1_i1_790,0.214285714,Non-Outlier,Indonesia
216,TRINITY_DN21256_c0_g1_i1_807,1,Non-Outlier,Japan
4428,TRINITY_DN21256_c0_g1_i1_807,0.9,Non-Outlier,Philippines
8640,TRINITY_DN21256_c0_g1_i1_807,1,Non-Outlier,Indonesia
217,TRINITY_DN21256_c0_g1_i1_932,1,Non-Outlier,Japan
4429,TRINITY_DN21256_c0_g1_i1_932,0.9,Non-Outlier,Philippines
8641,TRINITY_DN21256_c0_g1_i1_932,1,Non-Outlier,Indonesia
218,TRINITY_DN21269_c0_g1_i1_295,0.9375,Non-Outlier,Japan
4430,TRINITY_DN21269_c0_g1_i1_295,1,Non-Outlier,Philippines
8642,TRINITY_DN21269_c0_g1_i1_295,0.928571429,Non-Outlier,Indonesia
219,TRINITY_DN21269_c0_g1_i1_300,0.9375,Non-Outlier,Japan
4431,TRINITY_DN21269_c0_g1_i1_300,0.25,Non-Outlier,Philippines
8643,TRINITY_DN21269_c0_g1_i1_300,0.857142857,Non-Outlier,Indonesia
220,TRINITY_DN21269_c0_g1_i1_701,0.9375,Non-Outlier,Japan
4432,TRINITY_DN21269_c0_g1_i1_701,0.5,Non-Outlier,Philippines
8644,TRINITY_DN21269_c0_g1_i1_701,0.928571429,Non-Outlier,Indonesia
221,TRINITY_DN21269_c0_g1_i1_719,0.0625,Non-Outlier,Japan
4433,TRINITY_DN21269_c0_g1_i1_719,0.05,Non-Outlier,Philippines
8645,TRINITY_DN21269_c0_g1_i1_719,0,Non-Outlier,Indonesia
222,TRINITY_DN21269_c0_g1_i1_724,0.0625,Non-Outlier,Japan
4434,TRINITY_DN21269_c0_g1_i1_724,0.05,Non-Outlier,Philippines
8646,TRINITY_DN21269_c0_g1_i1_724,0,Non-Outlier,Indonesia
223,TRINITY_DN21269_c0_g1_i1_827,0.9375,Non-Outlier,Japan
4435,TRINITY_DN21269_c0_g1_i1_827,1,Non-Outlier,Philippines
8647,TRINITY_DN21269_c0_g1_i1_827,0.928571429,Non-Outlier,Indonesia
224,TRINITY_DN21269_c0_g1_i1_881,0.0625,Non-Outlier,Japan
4436,TRINITY_DN21269_c0_g1_i1_881,0.05,Non-Outlier,Philippines
8648,TRINITY_DN21269_c0_g1_i1_881,0,Non-Outlier,Indonesia
225,TRINITY_DN21269_c0_g1_i1_959,0.8125,Non-Outlier,Japan
4437,TRINITY_DN21269_c0_g1_i1_959,0.15,Non-Outlier,Philippines
8649,TRINITY_DN21269_c0_g1_i1_959,0.571428571,Non-Outlier,Indonesia
226,TRINITY_DN21269_c0_g1_i1_968,0.8125,Non-Outlier,Japan
4438,TRINITY_DN21269_c0_g1_i1_968,0.15,Non-Outlier,Philippines
8650,TRINITY_DN21269_c0_g1_i1_968,0.785714286,Non-Outlier,Indonesia
227,TRINITY_DN21311_c0_g1_i1_1046,0.75,Non-Outlier,Japan
4439,TRINITY_DN21311_c0_g1_i1_1046,0.85,Non-Outlier,Philippines
8651,TRINITY_DN21311_c0_g1_i1_1046,0.571428571,Non-Outlier,Indonesia
228,TRINITY_DN21388_c0_g1_i1_158,0.9375,Non-Outlier,Japan
4440,TRINITY_DN21388_c0_g1_i1_158,1,Non-Outlier,Philippines
8652,TRINITY_DN21388_c0_g1_i1_158,0.928571429,Non-Outlier,Indonesia
229,TRINITY_DN21388_c0_g1_i1_196,0.8125,Non-Outlier,Japan
4441,TRINITY_DN21388_c0_g1_i1_196,0.75,Non-Outlier,Philippines
8653,TRINITY_DN21388_c0_g1_i1_196,0.714285714,Non-Outlier,Indonesia
230,TRINITY_DN21388_c0_g1_i1_253,1,Non-Outlier,Japan
4442,TRINITY_DN21388_c0_g1_i1_253,0.95,Non-Outlier,Philippines
8654,TRINITY_DN21388_c0_g1_i1_253,0.928571429,Non-Outlier,Indonesia
231,TRINITY_DN21414_c0_g1_i1_206,0.9375,Non-Outlier,Japan
