CHROM,POS,PI
TRINITY_DN38627_c0_g1_i1,379,0
TRINITY_DN38627_c0_g1_i1,380,0.4
TRINITY_DN38630_c0_g1_i1,105,0.5
TRINITY_DN38630_c0_g1_i1,189,0.233333
TRINITY_DN38630_c0_g1_i1,213,0.325
TRINITY_DN38633_c0_g2_i2,615,0.533333
TRINITY_DN38633_c0_g2_i2,822,0.125
TRINITY_DN38633_c0_g2_i2,951,0.233333
TRINITY_DN38636_c0_g3_i1,111,0.125
TRINITY_DN38655_c0_g2_i1,702,0
TRINITY_DN38655_c0_g2_i1,710,0
TRINITY_DN38665_c0_g2_i1,625,0.325
TRINITY_DN38674_c0_g3_i1,442,0.125
TRINITY_DN38680_c0_g2_i1,918,0
TRINITY_DN38685_c0_g2_i1,970,0.325
TRINITY_DN38710_c0_g1_i1,1244,0.5
TRINITY_DN38710_c0_g1_i1,1251,0.4
TRINITY_DN38710_c0_g1_i1,1311,0.4
TRINITY_DN38710_c0_g1_i1,1330,0.4
TRINITY_DN38710_c0_g1_i1,1827,0.458333
TRINITY_DN38710_c0_g1_i1,1878,0.533333
TRINITY_DN38710_c0_g1_i1,1883,0.533333
TRINITY_DN38710_c0_g1_i1,1891,0.125
TRINITY_DN38710_c0_g1_i1,1893,0.5
TRINITY_DN38728_c2_g1_i1,364,0.125
TRINITY_DN38728_c2_g1_i1,477,0.233333
TRINITY_DN38728_c2_g1_i1,506,0
TRINITY_DN38728_c2_g2_i2,870,0.125
TRINITY_DN38728_c2_g2_i2,1131,0.125
TRINITY_DN38728_c2_g2_i2,1647,0
TRINITY_DN38728_c2_g2_i2,1671,0
TRINITY_DN38730_c1_g1_i1,682,0.125
TRINITY_DN38730_c1_g1_i1,1076,0.325
TRINITY_DN38730_c1_g1_i1,1129,0.5
TRINITY_DN38732_c0_g3_i1,176,0.233333
TRINITY_DN38732_c0_g3_i1,230,0
TRINITY_DN38732_c0_g3_i1,318,0
TRINITY_DN38748_c0_g3_i1,418,0.233333
TRINITY_DN38748_c0_g3_i1,511,0.458333
TRINITY_DN38749_c0_g1_i1,934,0.233333
TRINITY_DN38750_c0_g1_i1,704,0.125
TRINITY_DN38750_c0_g1_i1,773,0.125
TRINITY_DN38750_c0_g1_i1,842,0
TRINITY_DN38750_c0_g1_i1,923,0.5
TRINITY_DN38750_c0_g1_i1,1037,0.4
TRINITY_DN38750_c0_g1_i1,1192,0.125
TRINITY_DN38750_c0_g1_i1,1193,0.125
TRINITY_DN38750_c0_g1_i1,1454,0
TRINITY_DN38750_c0_g1_i1,1496,0
TRINITY_DN38750_c0_g1_i1,1562,0.125
TRINITY_DN38750_c0_g1_i1,1584,0.125
TRINITY_DN38750_c0_g1_i1,1776,0.325
TRINITY_DN38750_c0_g1_i1,1898,0.125
TRINITY_DN38750_c0_g1_i1,1910,0.125
TRINITY_DN38750_c0_g1_i1,1928,0.125
TRINITY_DN38750_c0_g1_i1,1944,0.125
TRINITY_DN38750_c0_g1_i1,1970,0.125
TRINITY_DN38750_c0_g1_i1,2108,0
TRINITY_DN38750_c0_g1_i1,2181,0
TRINITY_DN38750_c0_g1_i1,2245,0.125
TRINITY_DN38750_c0_g1_i1,2416,0
TRINITY_DN38750_c0_g1_i1,2417,0.125
TRINITY_DN38750_c0_g1_i1,2418,0
TRINITY_DN38750_c0_g1_i1,2419,0.125
TRINITY_DN38750_c0_g1_i1,2457,0.125
TRINITY_DN38753_c0_g2_i1,369,0
TRINITY_DN38753_c0_g2_i1,495,0.125
TRINITY_DN38753_c0_g2_i1,515,0.458333
TRINITY_DN38753_c0_g2_i1,552,0
TRINITY_DN38753_c0_g2_i1,569,0.458333
TRINITY_DN38753_c0_g2_i1,571,0.458333
TRINITY_DN38753_c0_g2_i1,572,0.233333
TRINITY_DN38753_c0_g2_i1,637,0.125
TRINITY_DN38783_c1_g4_i5,985,0.233333
TRINITY_DN38783_c1_g4_i5,1027,0
TRINITY_DN38783_c1_g4_i5,1102,0.125
TRINITY_DN38799_c0_g2_i1,561,0
TRINITY_DN38799_c0_g2_i1,563,0.525
TRINITY_DN38802_c0_g1_i1,212,0.4
TRINITY_DN38806_c0_g1_i1,122,0.233333
TRINITY_DN38806_c0_g1_i1,413,0.125
TRINITY_DN38806_c0_g1_i1,428,0.5
TRINITY_DN38806_c0_g1_i1,482,0.533333
TRINITY_DN38806_c0_g1_i1,776,0
TRINITY_DN38806_c0_g1_i1,986,0.125
TRINITY_DN38811_c0_g1_i2,780,0.233333
TRINITY_DN38811_c0_g1_i2,803,0.233333
TRINITY_DN38841_c0_g2_i1,2748,0.533333
TRINITY_DN38841_c0_g2_i1,2758,0.458333
TRINITY_DN38852_c0_g2_i2,771,0.5
TRINITY_DN38863_c0_g1_i1,315,0.525
TRINITY_DN38863_c0_g1_i1,802,0.125
TRINITY_DN38863_c0_g1_i1,803,0.325
TRINITY_DN38872_c1_g1_i1,257,0
TRINITY_DN38872_c1_g4_i1,198,0.233333
TRINITY_DN38872_c1_g7_i1,573,0.233333
TRINITY_DN38872_c1_g10_i1,130,0
TRINITY_DN38872_c1_g10_i1,411,0.125
TRINITY_DN38872_c1_g10_i1,567,0
TRINITY_DN38872_c1_g10_i1,600,0.5
TRINITY_DN38872_c1_g10_i1,639,0.125
TRINITY_DN38889_c0_g1_i1,1112,0.233333
TRINITY_DN38889_c0_g1_i1,1120,0.233333
TRINITY_DN38889_c0_g1_i1,1136,0.325
TRINITY_DN38901_c0_g5_i1,525,0.233333
TRINITY_DN38913_c0_g1_i1,300,0.325
TRINITY_DN38922_c2_g1_i1,150,0.233333
TRINITY_DN38922_c2_g1_i1,231,0.125
TRINITY_DN38922_c2_g1_i1,595,0.125
TRINITY_DN38941_c1_g1_i1,325,0.325
TRINITY_DN38941_c1_g1_i1,352,0.233333
TRINITY_DN38941_c1_g1_i1,357,0.325
TRINITY_DN38941_c1_g1_i1,380,0.233333
TRINITY_DN38941_c1_g1_i1,416,0.125
TRINITY_DN38941_c1_g1_i1,481,0.125
TRINITY_DN38941_c1_g1_i1,496,0.533333
TRINITY_DN38941_c1_g1_i1,503,0.458333
TRINITY_DN38941_c1_g1_i1,578,0.125
TRINITY_DN38941_c1_g1_i1,690,0.233333
TRINITY_DN38941_c1_g1_i1,691,0.4
TRINITY_DN38941_c1_g1_i1,698,0.4
TRINITY_DN38941_c1_g1_i1,989,0.125
TRINITY_DN38946_c0_g1_i2,80,0.233333
TRINITY_DN38946_c0_g1_i2,95,0.125
TRINITY_DN38946_c0_g1_i2,104,0.233333
TRINITY_DN38946_c0_g1_i2,107,0.525
TRINITY_DN38946_c0_g1_i2,110,0.233333
TRINITY_DN38946_c0_g1_i2,113,0.233333
TRINITY_DN38946_c0_g1_i2,118,0.525
TRINITY_DN38946_c0_g1_i2,119,0.525
TRINITY_DN38946_c0_g1_i2,122,0.5
TRINITY_DN38946_c0_g1_i2,125,0.5
TRINITY_DN38946_c0_g1_i2,131,0.4
TRINITY_DN38946_c0_g1_i2,143,0.233333
TRINITY_DN38946_c0_g1_i2,149,0.233333
TRINITY_DN38946_c0_g1_i2,155,0.125
TRINITY_DN38946_c0_g1_i2,167,0.233333
TRINITY_DN38946_c0_g1_i2,179,0.233333
TRINITY_DN38946_c0_g1_i2,200,0.5
TRINITY_DN38946_c0_g1_i2,203,0.125
TRINITY_DN38946_c0_g1_i2,215,0.125
TRINITY_DN38946_c0_g1_i2,218,0.233333
TRINITY_DN38946_c0_g1_i2,220,0.233333
TRINITY_DN38953_c1_g2_i2,1580,0.4
TRINITY_DN38953_c1_g2_i2,1583,0.4
TRINITY_DN38953_c1_g2_i2,1584,0.4
TRINITY_DN38953_c1_g2_i2,1586,0.4
TRINITY_DN38959_c0_g1_i1,638,0.125
TRINITY_DN38963_c0_g4_i1,1124,0
TRINITY_DN38964_c0_g1_i2,46,0.125
TRINITY_DN38968_c0_g1_i1,190,0.4
TRINITY_DN38968_c0_g1_i1,264,0.4
TRINITY_DN38988_c0_g2_i1,250,0
TRINITY_DN38988_c0_g2_i1,379,0.125
TRINITY_DN38988_c0_g2_i1,422,0
TRINITY_DN38988_c0_g2_i1,618,0
TRINITY_DN38988_c0_g2_i1,626,0
TRINITY_DN38988_c0_g2_i1,636,0.458333
TRINITY_DN38988_c0_g3_i2,751,0
TRINITY_DN39024_c0_g1_i1,582,0
TRINITY_DN39024_c0_g1_i1,588,0
TRINITY_DN39030_c1_g1_i1,686,0.5
TRINITY_DN39030_c1_g1_i1,687,0.125
TRINITY_DN39050_c0_g3_i1,293,0
TRINITY_DN39050_c0_g3_i1,368,0
TRINITY_DN39050_c0_g3_i1,403,0
TRINITY_DN39050_c0_g3_i1,527,0.233333
TRINITY_DN39050_c0_g3_i1,550,0
TRINITY_DN39050_c0_g3_i1,776,0.4
TRINITY_DN39050_c0_g3_i1,887,0.325
TRINITY_DN39050_c0_g3_i1,890,0
TRINITY_DN39050_c0_g3_i1,1061,0
TRINITY_DN39050_c0_g3_i1,1145,0.325
TRINITY_DN39050_c0_g3_i1,1313,0
TRINITY_DN39050_c0_g3_i1,1763,0.325
TRINITY_DN39050_c0_g3_i1,1812,0
TRINITY_DN39050_c0_g3_i1,1823,0
TRINITY_DN39058_c1_g1_i3,879,0
TRINITY_DN39058_c1_g1_i3,924,0
TRINITY_DN39058_c1_g1_i3,933,0
TRINITY_DN39058_c1_g1_i3,945,0.125
TRINITY_DN39070_c0_g2_i1,1032,0.325
TRINITY_DN39078_c0_g3_i1,180,0.125
TRINITY_DN39078_c0_g3_i1,200,0.233333
TRINITY_DN39083_c0_g1_i2,86,0.4
TRINITY_DN39083_c0_g1_i2,87,0.4
TRINITY_DN39091_c0_g2_i2,531,0.5
TRINITY_DN39110_c0_g2_i2,1510,0.125
TRINITY_DN39110_c0_g2_i2,1521,0.533333
TRINITY_DN39116_c0_g1_i1,341,0.125
TRINITY_DN39116_c0_g1_i1,344,0.125
TRINITY_DN39116_c0_g1_i1,349,0.125
TRINITY_DN39116_c0_g1_i1,395,0.125
TRINITY_DN39116_c0_g1_i1,396,0.125
TRINITY_DN39116_c0_g1_i1,415,0.125
TRINITY_DN39116_c0_g1_i1,420,0.125
TRINITY_DN39116_c0_g1_i1,431,0.125
TRINITY_DN39116_c0_g1_i1,657,0
TRINITY_DN39116_c0_g1_i1,661,0
TRINITY_DN39116_c0_g1_i1,685,0
TRINITY_DN39122_c0_g3_i1,262,0.4
TRINITY_DN39122_c0_g3_i1,346,0.5
TRINITY_DN39122_c0_g4_i1,38,0.125
TRINITY_DN39122_c0_g4_i1,44,0.125
TRINITY_DN39122_c0_g4_i1,50,0.125
TRINITY_DN39122_c0_g4_i1,53,0.125
TRINITY_DN39122_c0_g4_i1,62,0.125
TRINITY_DN39122_c0_g4_i1,63,0.125
TRINITY_DN39122_c0_g4_i1,71,0.125
TRINITY_DN39122_c0_g4_i1,77,0.125
TRINITY_DN39122_c0_g4_i1,82,0.125
TRINITY_DN39122_c0_g4_i1,89,0.125
TRINITY_DN39122_c0_g4_i1,95,0.125
TRINITY_DN39122_c0_g4_i1,100,0.125
TRINITY_DN39122_c0_g4_i1,101,0.125
TRINITY_DN39122_c0_g4_i1,113,0.125
TRINITY_DN39122_c0_g4_i1,125,0.125
TRINITY_DN39123_c0_g1_i1,763,0.4
TRINITY_DN39125_c0_g2_i1,880,0
TRINITY_DN39125_c0_g2_i1,883,0
TRINITY_DN39125_c0_g2_i1,898,0
TRINITY_DN39125_c0_g2_i1,912,0
TRINITY_DN39125_c0_g2_i1,913,0
TRINITY_DN39125_c0_g2_i1,916,0
TRINITY_DN39125_c0_g2_i1,928,0
TRINITY_DN39125_c0_g2_i1,934,0
TRINITY_DN39125_c0_g2_i1,949,0
TRINITY_DN39125_c0_g2_i1,955,0
TRINITY_DN39125_c0_g2_i1,973,0
TRINITY_DN39125_c0_g2_i1,976,0
TRINITY_DN39125_c0_g2_i1,979,0
TRINITY_DN39125_c0_g2_i1,985,0
TRINITY_DN39125_c0_g2_i1,987,0
TRINITY_DN39125_c0_g2_i1,997,0
TRINITY_DN39125_c0_g2_i1,1006,0
TRINITY_DN39125_c0_g2_i1,1042,0
TRINITY_DN39125_c0_g2_i1,1048,0
TRINITY_DN39125_c0_g2_i1,1054,0
TRINITY_DN39125_c0_g2_i1,1068,0
TRINITY_DN39125_c0_g2_i1,1072,0.125
TRINITY_DN39125_c0_g2_i1,1075,0
TRINITY_DN39125_c0_g2_i1,1084,0.125
TRINITY_DN39125_c0_g2_i1,1100,0.125
TRINITY_DN39125_c0_g2_i1,1101,0.125
TRINITY_DN39125_c0_g2_i1,1114,0.125
TRINITY_DN39125_c0_g2_i1,1120,0.125
TRINITY_DN39125_c0_g2_i1,1123,0.125
TRINITY_DN39127_c0_g1_i1,491,0
TRINITY_DN39145_c1_g12_i1,876,0.233333
TRINITY_DN39145_c1_g12_i1,1123,0.233333
TRINITY_DN39185_c0_g1_i1,284,0
TRINITY_DN39191_c0_g1_i1,235,0.525
TRINITY_DN39191_c0_g1_i1,261,0
TRINITY_DN39191_c0_g1_i1,489,0.325
TRINITY_DN39191_c0_g1_i1,1261,0.125
TRINITY_DN39191_c0_g1_i1,1362,0.325
TRINITY_DN39191_c0_g1_i1,1467,0.125
TRINITY_DN39195_c1_g1_i2,799,0.525
TRINITY_DN39195_c1_g1_i2,816,0
TRINITY_DN39195_c1_g4_i1,264,0
TRINITY_DN39198_c0_g1_i1,371,0.5
TRINITY_DN39198_c0_g1_i1,603,0.125
TRINITY_DN39198_c0_g1_i1,904,0
TRINITY_DN39198_c0_g1_i1,1074,0
TRINITY_DN39198_c0_g1_i1,1132,0.125
TRINITY_DN39198_c0_g1_i1,1143,0.4
TRINITY_DN39198_c0_g1_i1,1153,0.125
TRINITY_DN39198_c0_g1_i1,1666,0.525
TRINITY_DN39198_c0_g1_i1,1673,0.125
TRINITY_DN39198_c0_g1_i1,1698,0.125
TRINITY_DN39198_c0_g1_i1,1865,0
TRINITY_DN39198_c0_g1_i1,1866,0
TRINITY_DN39198_c0_g1_i1,1884,0.125
TRINITY_DN39198_c0_g1_i1,2328,0.525
TRINITY_DN39198_c0_g1_i1,2362,0.4
TRINITY_DN39198_c0_g1_i1,2627,0.325
TRINITY_DN39198_c0_g1_i1,2631,0.125
TRINITY_DN39198_c0_g1_i1,2846,0
TRINITY_DN39200_c0_g2_i1,90,0.458333
TRINITY_DN39200_c0_g2_i1,221,0.4
TRINITY_DN39200_c0_g2_i1,283,0
TRINITY_DN39200_c0_g2_i1,547,0
TRINITY_DN39200_c0_g2_i1,559,0.125
TRINITY_DN39200_c0_g2_i1,609,0
TRINITY_DN39200_c0_g2_i1,629,0.125
TRINITY_DN39205_c0_g2_i4,1011,0.233333
TRINITY_DN39211_c2_g2_i1,105,0.325
TRINITY_DN39211_c2_g2_i1,108,0
TRINITY_DN39211_c2_g2_i1,111,0.525
TRINITY_DN39211_c2_g2_i1,126,0.525
TRINITY_DN39211_c2_g2_i1,141,0.533333
TRINITY_DN39211_c2_g2_i1,153,0.533333
TRINITY_DN39211_c2_g4_i1,55,0.533333
TRINITY_DN39211_c2_g4_i1,130,0.525
TRINITY_DN39211_c2_g4_i1,151,0.525
TRINITY_DN39211_c2_g4_i1,163,0.533333
TRINITY_DN39211_c2_g4_i1,190,0
TRINITY_DN39211_c2_g6_i1,125,0
TRINITY_DN39211_c2_g6_i1,134,0.458333
TRINITY_DN39211_c2_g7_i1,55,0.5
TRINITY_DN39211_c2_g7_i1,67,0.533333
TRINITY_DN39211_c2_g7_i1,73,0
TRINITY_DN39211_c2_g7_i1,163,0.125
TRINITY_DN39211_c2_g9_i1,141,0.533333
TRINITY_DN39211_c2_g9_i1,144,0.533333
TRINITY_DN39211_c2_g9_i1,156,0.533333
TRINITY_DN39211_c2_g9_i1,162,0.533333
TRINITY_DN39211_c2_g9_i1,168,0.458333
TRINITY_DN39211_c2_g9_i1,204,0.4
TRINITY_DN39211_c2_g9_i1,216,0.525
TRINITY_DN39211_c2_g9_i1,222,0.525
TRINITY_DN39211_c2_g9_i1,246,0.525
TRINITY_DN39211_c2_g9_i1,279,0.4
TRINITY_DN39211_c2_g10_i1,51,0.125
TRINITY_DN39211_c2_g10_i1,57,0.458333
TRINITY_DN39211_c2_g13_i1,87,0.125
TRINITY_DN39211_c2_g13_i1,105,0.125
TRINITY_DN39211_c2_g13_i1,111,0.125
TRINITY_DN39211_c2_g13_i1,114,0.125
TRINITY_DN39211_c2_g13_i1,117,0.125
TRINITY_DN39211_c2_g13_i1,147,0.125
TRINITY_DN39211_c2_g13_i1,153,0.125
TRINITY_DN39211_c2_g13_i1,171,0.125
TRINITY_DN39211_c2_g13_i1,174,0.125
TRINITY_DN39211_c2_g13_i1,177,0.125
TRINITY_DN39211_c2_g13_i2,93,0.233333
TRINITY_DN39211_c2_g13_i2,108,0.525
TRINITY_DN39211_c2_g13_i2,126,0.533333
TRINITY_DN39211_c2_g13_i2,135,0.125
TRINITY_DN39211_c2_g13_i2,153,0.533333
TRINITY_DN39211_c2_g13_i2,168,0.4
TRINITY_DN39211_c2_g13_i2,177,0.533333
TRINITY_DN39211_c2_g13_i2,180,0.533333
TRINITY_DN39211_c2_g13_i2,198,0.533333
TRINITY_DN39211_c2_g13_i2,204,0.533333
TRINITY_DN39211_c2_g13_i2,207,0.533333
TRINITY_DN39211_c2_g13_i2,210,0.4
TRINITY_DN39211_c2_g14_i1,117,0.125
TRINITY_DN39211_c2_g14_i1,165,0.125
TRINITY_DN39211_c2_g14_i1,171,0.325
TRINITY_DN39211_c2_g14_i1,180,0.125
TRINITY_DN39211_c2_g14_i1,183,0.125
TRINITY_DN39211_c2_g14_i1,192,0
TRINITY_DN39211_c2_g14_i1,198,0.125
TRINITY_DN39211_c2_g14_i1,216,0.125
TRINITY_DN39211_c2_g14_i1,221,0.125
TRINITY_DN39211_c2_g14_i1,228,0.125
TRINITY_DN39211_c2_g14_i1,267,0.125
TRINITY_DN39211_c2_g17_i1,111,0.533333
TRINITY_DN39211_c2_g17_i1,135,0.525
TRINITY_DN39212_c0_g1_i1,74,0.325
TRINITY_DN39212_c0_g1_i1,106,0.458333
TRINITY_DN39212_c0_g1_i1,185,0.125
TRINITY_DN39212_c0_g1_i1,221,0.458333
TRINITY_DN39212_c0_g1_i1,287,0.325
TRINITY_DN39212_c0_g1_i1,303,0.125
TRINITY_DN39212_c0_g1_i1,333,0.458333
TRINITY_DN39212_c0_g1_i1,362,0
TRINITY_DN39212_c0_g1_i1,381,0.233333
TRINITY_DN39212_c0_g1_i1,484,0.4
TRINITY_DN39212_c0_g1_i1,485,0.4
TRINITY_DN39212_c0_g1_i1,486,0.4
TRINITY_DN39212_c0_g1_i1,492,0.5
TRINITY_DN39212_c0_g1_i1,501,0.4
TRINITY_DN39212_c0_g1_i1,505,0.525
TRINITY_DN39212_c0_g1_i1,545,0.533333
TRINITY_DN39212_c0_g1_i1,577,0.458333
TRINITY_DN39212_c0_g1_i1,771,0
TRINITY_DN39212_c0_g1_i1,772,0.325
TRINITY_DN39212_c0_g1_i1,778,0.533333
TRINITY_DN39212_c0_g1_i1,848,0.325
TRINITY_DN39212_c0_g1_i1,899,0.4
TRINITY_DN39213_c0_g2_i1,465,0
TRINITY_DN39213_c0_g2_i1,564,0
TRINITY_DN39213_c0_g2_i1,565,0.125
TRINITY_DN39216_c0_g1_i1,493,0
TRINITY_DN39216_c0_g1_i1,534,0
TRINITY_DN39216_c0_g1_i1,668,0
TRINITY_DN39224_c0_g4_i1,394,0.125
TRINITY_DN39227_c0_g1_i3,307,0.4
TRINITY_DN39227_c0_g1_i3,394,0.325
TRINITY_DN39227_c0_g1_i3,427,0.325
TRINITY_DN39227_c0_g1_i3,643,0.4
TRINITY_DN39227_c0_g1_i3,736,0.233333
TRINITY_DN39227_c0_g1_i3,802,0
TRINITY_DN39229_c2_g1_i1,711,0.125
TRINITY_DN39229_c2_g1_i1,852,0
TRINITY_DN39235_c1_g3_i1,170,0.233333
TRINITY_DN39235_c1_g3_i1,177,0.233333
TRINITY_DN39245_c0_g1_i1,1048,0
TRINITY_DN39245_c0_g1_i1,1075,0
TRINITY_DN39245_c0_g1_i1,1082,0.458333
TRINITY_DN39256_c0_g1_i1,983,0.125
TRINITY_DN39261_c0_g1_i1,283,0.125
TRINITY_DN39261_c0_g1_i1,301,0.325
TRINITY_DN39261_c0_g1_i1,347,0
TRINITY_DN39291_c0_g1_i1,1281,0.4
TRINITY_DN39303_c0_g1_i1,1072,0.125
TRINITY_DN39305_c0_g1_i1,788,0.233333
TRINITY_DN39305_c0_g1_i1,789,0.233333
TRINITY_DN39305_c0_g1_i1,810,0.125
TRINITY_DN39305_c0_g1_i1,849,0.5
TRINITY_DN39306_c0_g1_i1,355,0
TRINITY_DN39306_c0_g1_i1,888,0
TRINITY_DN39306_c0_g1_i1,978,0.4
TRINITY_DN39306_c0_g1_i1,1002,0.4
TRINITY_DN39306_c0_g1_i1,1012,0.233333
TRINITY_DN39306_c0_g1_i1,1039,0
TRINITY_DN39306_c0_g1_i1,1055,0.325
TRINITY_DN39306_c0_g1_i1,1099,0
TRINITY_DN39306_c0_g1_i1,1178,0.233333
TRINITY_DN39306_c0_g1_i1,1207,0
TRINITY_DN39306_c0_g1_i1,1220,0.458333
TRINITY_DN39306_c0_g1_i1,1223,0
TRINITY_DN39306_c0_g1_i1,1599,0.325
TRINITY_DN39306_c0_g1_i1,1604,0.325
TRINITY_DN39306_c0_g1_i1,1633,0
TRINITY_DN39306_c0_g1_i1,1640,0.325
TRINITY_DN39306_c0_g1_i1,1680,0.325
TRINITY_DN39306_c0_g1_i1,1726,0
TRINITY_DN39306_c0_g1_i1,1733,0.125
TRINITY_DN39306_c0_g1_i1,1773,0.5
TRINITY_DN39306_c0_g1_i1,1779,0.233333
TRINITY_DN39306_c0_g1_i1,1888,0.525
TRINITY_DN39306_c0_g1_i1,1934,0.233333
TRINITY_DN39320_c1_g4_i2,563,0
TRINITY_DN39322_c0_g5_i1,228,0
TRINITY_DN39332_c0_g1_i1,1007,0.325
TRINITY_DN39333_c0_g1_i1,871,0.4
TRINITY_DN39333_c0_g1_i1,918,0.4
TRINITY_DN39333_c0_g1_i1,925,0.458333
TRINITY_DN39333_c0_g1_i1,944,0.4
TRINITY_DN39345_c4_g2_i1,207,0.4
TRINITY_DN39345_c4_g7_i3,179,0.525
TRINITY_DN39345_c4_g7_i3,188,0.525
TRINITY_DN39345_c4_g7_i3,206,0.525
TRINITY_DN39345_c4_g7_i3,212,0.458333
TRINITY_DN39345_c4_g7_i3,221,0.525
TRINITY_DN39345_c5_g2_i1,780,0
TRINITY_DN39345_c5_g2_i1,798,0.125
TRINITY_DN39345_c5_g2_i1,804,0.533333
TRINITY_DN39345_c5_g2_i1,812,0.533333
TRINITY_DN39345_c5_g2_i1,825,0.5
TRINITY_DN39345_c5_g2_i1,828,0.5
TRINITY_DN39345_c5_g2_i1,837,0.458333
TRINITY_DN39345_c5_g2_i1,838,0.533333
TRINITY_DN39345_c5_g2_i4,627,0.5
TRINITY_DN39345_c5_g2_i4,678,0.125
TRINITY_DN39345_c5_g2_i4,690,0.125
TRINITY_DN39345_c5_g2_i4,780,0.125
TRINITY_DN39345_c5_g2_i4,852,0.125
TRINITY_DN39345_c5_g2_i4,942,0.125
TRINITY_DN39353_c0_g1_i1,463,0
TRINITY_DN39353_c0_g1_i1,465,0.4
TRINITY_DN39353_c0_g1_i1,470,0
TRINITY_DN39353_c0_g1_i1,546,0
TRINITY_DN39353_c0_g2_i1,94,0.325
TRINITY_DN39353_c0_g2_i1,130,0.458333
TRINITY_DN39353_c0_g2_i1,157,0.125
TRINITY_DN39353_c0_g2_i1,198,0.233333
TRINITY_DN39353_c0_g2_i1,235,0.125
TRINITY_DN39353_c0_g4_i1,412,0
TRINITY_DN39353_c0_g4_i1,697,0.233333
TRINITY_DN39353_c0_g4_i1,709,0.325
TRINITY_DN39353_c0_g4_i1,1063,0
TRINITY_DN39355_c0_g2_i1,74,0.4
TRINITY_DN39355_c0_g2_i1,137,0.458333
TRINITY_DN39361_c0_g1_i1,1005,0
TRINITY_DN39361_c0_g1_i1,1008,0
TRINITY_DN39361_c0_g1_i1,1012,0.125
TRINITY_DN39361_c0_g1_i1,1015,0.125
TRINITY_DN39362_c0_g1_i1,584,0.525
TRINITY_DN39367_c0_g2_i1,223,0.5
TRINITY_DN39382_c0_g2_i1,485,0.325
TRINITY_DN39386_c0_g1_i2,439,0.125
TRINITY_DN39396_c1_g8_i1,309,0.5
TRINITY_DN39396_c1_g9_i2,1320,0
TRINITY_DN39396_c1_g9_i2,1326,0
TRINITY_DN39396_c1_g9_i2,1380,0.125
TRINITY_DN39396_c1_g9_i2,1419,0.125
TRINITY_DN39396_c1_g9_i2,1503,0.125
TRINITY_DN39396_c1_g9_i2,1518,0
TRINITY_DN39396_c1_g9_i2,1554,0
TRINITY_DN39396_c1_g9_i2,1668,0
TRINITY_DN39396_c1_g10_i1,334,0.125
TRINITY_DN39419_c0_g1_i1,1492,0.5
TRINITY_DN39419_c0_g1_i1,1576,0
TRINITY_DN39483_c0_g1_i1,2109,0
TRINITY_DN39483_c0_g1_i1,2124,0
TRINITY_DN39487_c0_g1_i1,1560,0.325
TRINITY_DN39487_c0_g1_i1,1582,0.233333
TRINITY_DN39487_c0_g1_i1,1584,0.325
TRINITY_DN39487_c0_g1_i1,1800,0.325
TRINITY_DN39487_c0_g1_i1,1881,0.458333
TRINITY_DN39491_c0_g4_i2,26,0
TRINITY_DN39491_c0_g4_i2,35,0.525
TRINITY_DN39491_c0_g4_i2,119,0.125
TRINITY_DN39491_c0_g4_i2,134,0.233333
TRINITY_DN39491_c0_g4_i2,158,0.4
TRINITY_DN39491_c0_g4_i2,236,0.125
TRINITY_DN39491_c0_g4_i2,275,0.125
TRINITY_DN39491_c0_g4_i2,359,0
TRINITY_DN39491_c0_g4_i2,368,0.4
TRINITY_DN39491_c0_g4_i2,374,0.125
TRINITY_DN39491_c0_g4_i2,542,0.125
TRINITY_DN39491_c0_g4_i2,557,0
TRINITY_DN39491_c0_g4_i2,587,0
TRINITY_DN39491_c0_g4_i2,593,0.4
TRINITY_DN39491_c0_g4_i2,671,0.125
TRINITY_DN39491_c0_g4_i2,782,0.125
TRINITY_DN39491_c0_g4_i2,878,0.125
TRINITY_DN39491_c0_g4_i2,883,0.125
TRINITY_DN39491_c0_g5_i1,294,0.533333
TRINITY_DN39491_c0_g5_i1,300,0.125
TRINITY_DN39491_c0_g5_i1,315,0.125
TRINITY_DN39491_c0_g5_i1,355,0.125
TRINITY_DN39491_c0_g5_i1,376,0.233333
TRINITY_DN39491_c0_g5_i1,409,0.233333
TRINITY_DN39491_c0_g5_i1,432,0.125
TRINITY_DN39491_c0_g5_i1,454,0.5
TRINITY_DN39491_c0_g7_i1,165,0
TRINITY_DN39491_c0_g7_i1,180,0.125
TRINITY_DN39491_c0_g7_i1,189,0.125
TRINITY_DN39491_c0_g7_i1,210,0.5
TRINITY_DN39491_c0_g7_i1,297,0.4
TRINITY_DN39493_c0_g1_i1,140,0.4
TRINITY_DN39493_c0_g1_i1,431,0.233333
TRINITY_DN39493_c0_g1_i1,501,0.125
TRINITY_DN39493_c0_g1_i1,556,0.325
TRINITY_DN39524_c0_g1_i1,858,0
TRINITY_DN39528_c0_g1_i1,1000,0.125
TRINITY_DN39528_c0_g1_i1,1036,0.4
TRINITY_DN39533_c0_g3_i1,214,0.125
TRINITY_DN39533_c0_g3_i1,234,0.233333
TRINITY_DN39533_c0_g3_i1,251,0.525
TRINITY_DN39533_c0_g3_i1,255,0.5
TRINITY_DN39540_c0_g1_i2,963,0.125
TRINITY_DN39542_c0_g2_i1,177,0
