CHROM,POS,PI
TRINITY_DN38365_c0_g1_i1,1335,0.268421
TRINITY_DN38384_c0_g1_i2,157,0.394737
TRINITY_DN38384_c0_g1_i2,159,0.394737
TRINITY_DN38384_c0_g1_i2,168,0.394737
TRINITY_DN38384_c0_g1_i2,169,0.394737
TRINITY_DN38396_c0_g2_i1,422,0.394737
TRINITY_DN38396_c0_g2_i1,500,0.268421
TRINITY_DN38423_c0_g1_i1,146,0.268421
TRINITY_DN38470_c0_g1_i1,846,0.336842
TRINITY_DN38470_c0_g1_i1,891,0.189474
TRINITY_DN38474_c0_g1_i1,397,0.336842
TRINITY_DN38474_c0_g1_i1,409,0.336842
TRINITY_DN38487_c1_g1_i1,53,0.394737
TRINITY_DN38487_c1_g1_i1,66,0.268421
TRINITY_DN38487_c1_g1_i1,164,0.505263
TRINITY_DN38487_c1_g1_i1,229,0.189474
TRINITY_DN38487_c1_g1_i1,278,0.521053
TRINITY_DN38487_c1_g1_i1,290,0
TRINITY_DN38487_c1_g1_i1,389,0.189474
TRINITY_DN38487_c1_g1_i1,398,0.1
TRINITY_DN38487_c1_g1_i1,463,0.268421
TRINITY_DN38487_c1_g1_i1,471,0
TRINITY_DN38487_c1_g1_i1,544,0.1
TRINITY_DN38487_c1_g1_i1,550,0.189474
TRINITY_DN38487_c1_g1_i1,567,0.1
TRINITY_DN38487_c1_g1_i1,647,0.394737
TRINITY_DN38487_c1_g1_i1,699,0.189474
TRINITY_DN38487_c1_g1_i1,708,0.521053
TRINITY_DN38487_c1_g1_i1,721,0
TRINITY_DN38487_c1_g1_i1,765,0.442105
TRINITY_DN38508_c1_g1_i1,588,0.268421
TRINITY_DN38508_c1_g1_i1,651,0.1
TRINITY_DN38508_c1_g1_i1,665,0.189474
TRINITY_DN38529_c1_g1_i1,290,0.189474
TRINITY_DN38529_c1_g1_i1,395,0.189474
TRINITY_DN38529_c1_g1_i1,446,0.442105
TRINITY_DN38529_c1_g1_i1,554,0.189474
TRINITY_DN38532_c0_g1_i1,1580,0.1
TRINITY_DN38542_c0_g1_i1,296,0.189474
TRINITY_DN38542_c0_g1_i1,767,0.442105
TRINITY_DN38543_c0_g1_i1,819,0.336842
TRINITY_DN38558_c0_g1_i2,184,0.189474
TRINITY_DN38564_c0_g1_i1,467,0.189474
TRINITY_DN38564_c0_g1_i1,557,0.336842
TRINITY_DN38564_c0_g1_i1,575,0
TRINITY_DN38564_c0_g2_i1,673,0
TRINITY_DN38568_c0_g1_i2,764,0
TRINITY_DN38568_c0_g1_i2,853,0.189474
TRINITY_DN38575_c0_g1_i1,128,0.1
TRINITY_DN38575_c0_g1_i1,163,0.442105
TRINITY_DN38575_c0_g1_i1,172,0.1
TRINITY_DN38579_c0_g1_i1,473,0.189474
TRINITY_DN38579_c0_g1_i1,1006,0.505263
TRINITY_DN38579_c0_g1_i1,1051,0
TRINITY_DN38579_c0_g1_i1,1171,0
TRINITY_DN38579_c0_g1_i1,1216,0.1
TRINITY_DN38579_c0_g1_i1,1490,0.394737
TRINITY_DN38612_c0_g1_i1,782,0.336842
TRINITY_DN38612_c0_g1_i1,797,0.189474
TRINITY_DN38627_c0_g1_i1,79,0.189474
TRINITY_DN38627_c0_g1_i1,379,0
TRINITY_DN38627_c0_g1_i1,380,0
TRINITY_DN38630_c0_g1_i1,105,0.526316
TRINITY_DN38630_c0_g1_i1,189,0.1
TRINITY_DN38630_c0_g1_i1,213,0
TRINITY_DN38633_c0_g2_i2,615,0.442105
TRINITY_DN38633_c0_g2_i2,822,0.1
TRINITY_DN38633_c0_g2_i2,951,0.268421
TRINITY_DN38636_c0_g3_i1,111,0
TRINITY_DN38655_c0_g2_i1,702,0
TRINITY_DN38655_c0_g2_i1,710,0.189474
TRINITY_DN38665_c0_g2_i1,625,0
TRINITY_DN38674_c0_g3_i1,442,0.336842
TRINITY_DN38680_c0_g2_i1,918,0.189474
TRINITY_DN38685_c0_g2_i1,970,0.442105
TRINITY_DN38710_c0_g1_i1,1244,0.526316
TRINITY_DN38710_c0_g1_i1,1251,0.268421
TRINITY_DN38710_c0_g1_i1,1311,0.189474
TRINITY_DN38710_c0_g1_i1,1330,0.394737
TRINITY_DN38710_c0_g1_i1,1827,0.336842
TRINITY_DN38710_c0_g1_i1,1878,0.478947
TRINITY_DN38710_c0_g1_i1,1883,0.478947
TRINITY_DN38710_c0_g1_i1,1891,0.336842
TRINITY_DN38710_c0_g1_i1,1893,0.336842
TRINITY_DN38728_c2_g1_i1,364,0.189474
TRINITY_DN38728_c2_g1_i1,477,0.189474
TRINITY_DN38728_c2_g1_i1,506,0.189474
TRINITY_DN38728_c2_g2_i2,870,0.1
TRINITY_DN38728_c2_g2_i2,1131,0.1
TRINITY_DN38728_c2_g2_i2,1647,0.189474
TRINITY_DN38728_c2_g2_i2,1671,0
TRINITY_DN38730_c1_g1_i1,682,0.268421
TRINITY_DN38730_c1_g1_i1,1076,0.442105
TRINITY_DN38730_c1_g1_i1,1129,0.505263
TRINITY_DN38732_c0_g3_i1,176,0.189474
TRINITY_DN38732_c0_g3_i1,230,0.1
TRINITY_DN38732_c0_g3_i1,318,0
TRINITY_DN38748_c0_g3_i1,418,0.189474
TRINITY_DN38748_c0_g3_i1,511,0.478947
TRINITY_DN38749_c0_g1_i1,934,0.442105
TRINITY_DN38750_c0_g1_i1,704,0.505263
TRINITY_DN38750_c0_g1_i1,773,0.268421
TRINITY_DN38750_c0_g1_i1,842,0
TRINITY_DN38750_c0_g1_i1,923,0.189474
TRINITY_DN38750_c0_g1_i1,1037,0.1
TRINITY_DN38750_c0_g1_i1,1192,0.1
TRINITY_DN38750_c0_g1_i1,1193,0.1
TRINITY_DN38750_c0_g1_i1,1454,0.189474
TRINITY_DN38750_c0_g1_i1,1496,0.268421
TRINITY_DN38750_c0_g1_i1,1562,0.442105
TRINITY_DN38750_c0_g1_i1,1584,0.442105
TRINITY_DN38750_c0_g1_i1,1776,0.442105
TRINITY_DN38750_c0_g1_i1,1898,0.394737
TRINITY_DN38750_c0_g1_i1,1910,0.336842
TRINITY_DN38750_c0_g1_i1,1928,0.478947
TRINITY_DN38750_c0_g1_i1,1944,0.442105
TRINITY_DN38750_c0_g1_i1,1970,0.1
TRINITY_DN38750_c0_g1_i1,2108,0.1
TRINITY_DN38750_c0_g1_i1,2181,0.1
TRINITY_DN38750_c0_g1_i1,2245,0.442105
TRINITY_DN38750_c0_g1_i1,2416,0.189474
TRINITY_DN38750_c0_g1_i1,2417,0.442105
TRINITY_DN38750_c0_g1_i1,2418,0.268421
TRINITY_DN38750_c0_g1_i1,2419,0.521053
TRINITY_DN38750_c0_g1_i1,2457,0.442105
TRINITY_DN38753_c0_g2_i1,369,0.189474
TRINITY_DN38753_c0_g2_i1,495,0.1
TRINITY_DN38753_c0_g2_i1,515,0.442105
TRINITY_DN38753_c0_g2_i1,552,0.1
TRINITY_DN38753_c0_g2_i1,569,0.505263
TRINITY_DN38753_c0_g2_i1,571,0.505263
TRINITY_DN38753_c0_g2_i1,572,0.189474
TRINITY_DN38753_c0_g2_i1,637,0
TRINITY_DN38783_c1_g4_i5,985,0.1
TRINITY_DN38783_c1_g4_i5,1027,0.1
TRINITY_DN38783_c1_g4_i5,1102,0.268421
TRINITY_DN38799_c0_g2_i1,561,0.1
TRINITY_DN38799_c0_g2_i1,563,0.268421
TRINITY_DN38802_c0_g1_i1,212,0.505263
TRINITY_DN38806_c0_g1_i1,122,0
TRINITY_DN38806_c0_g1_i1,413,0.1
TRINITY_DN38806_c0_g1_i1,428,0.526316
TRINITY_DN38806_c0_g1_i1,482,0.394737
TRINITY_DN38806_c0_g1_i1,776,0.268421
TRINITY_DN38806_c0_g1_i1,986,0.442105
TRINITY_DN38811_c0_g1_i2,780,0.189474
TRINITY_DN38811_c0_g1_i2,803,0.268421
TRINITY_DN38841_c0_g2_i1,2748,0.526316
TRINITY_DN38841_c0_g2_i1,2758,0.336842
TRINITY_DN38852_c0_g2_i2,771,0.336842
TRINITY_DN38863_c0_g1_i1,315,0.336842
TRINITY_DN38863_c0_g1_i1,802,0.1
TRINITY_DN38863_c0_g1_i1,803,0.189474
TRINITY_DN38872_c1_g1_i1,257,0.189474
TRINITY_DN38872_c1_g4_i1,198,0.189474
TRINITY_DN38872_c1_g7_i1,573,0
TRINITY_DN38872_c1_g10_i1,130,0.1
TRINITY_DN38872_c1_g10_i1,411,0.1
TRINITY_DN38872_c1_g10_i1,567,0
TRINITY_DN38872_c1_g10_i1,600,0.336842
TRINITY_DN38872_c1_g10_i1,639,0.1
TRINITY_DN38889_c0_g1_i1,1112,0
TRINITY_DN38889_c0_g1_i1,1120,0
TRINITY_DN38889_c0_g1_i1,1136,0.268421
TRINITY_DN38901_c0_g5_i1,525,0
TRINITY_DN38913_c0_g1_i1,300,0.394737
TRINITY_DN38922_c2_g1_i1,150,0.268421
TRINITY_DN38922_c2_g1_i1,231,0
TRINITY_DN38922_c2_g1_i1,595,0.478947
TRINITY_DN38941_c1_g1_i1,325,0.526316
TRINITY_DN38941_c1_g1_i1,352,0.526316
TRINITY_DN38941_c1_g1_i1,357,0.526316
TRINITY_DN38941_c1_g1_i1,380,0
TRINITY_DN38941_c1_g1_i1,416,0.1
TRINITY_DN38941_c1_g1_i1,481,0.189474
TRINITY_DN38941_c1_g1_i1,496,0.521053
TRINITY_DN38941_c1_g1_i1,503,0.268421
TRINITY_DN38941_c1_g1_i1,578,0.189474
TRINITY_DN38941_c1_g1_i1,690,0.1
TRINITY_DN38941_c1_g1_i1,691,0.189474
TRINITY_DN38941_c1_g1_i1,698,0.189474
TRINITY_DN38941_c1_g1_i1,989,0.526316
TRINITY_DN38946_c0_g1_i2,80,0.336842
TRINITY_DN38946_c0_g1_i2,95,0.268421
TRINITY_DN38946_c0_g1_i2,104,0.336842
TRINITY_DN38946_c0_g1_i2,107,0.521053
TRINITY_DN38946_c0_g1_i2,110,0.394737
TRINITY_DN38946_c0_g1_i2,113,0.336842
TRINITY_DN38946_c0_g1_i2,118,0.521053
TRINITY_DN38946_c0_g1_i2,119,0.478947
TRINITY_DN38946_c0_g1_i2,122,0.478947
TRINITY_DN38946_c0_g1_i2,125,0.478947
TRINITY_DN38946_c0_g1_i2,131,0.478947
TRINITY_DN38946_c0_g1_i2,143,0.394737
TRINITY_DN38946_c0_g1_i2,149,0.336842
TRINITY_DN38946_c0_g1_i2,155,0.336842
TRINITY_DN38946_c0_g1_i2,167,0.336842
TRINITY_DN38946_c0_g1_i2,179,0.336842
TRINITY_DN38946_c0_g1_i2,200,0.478947
TRINITY_DN38946_c0_g1_i2,203,0.189474
TRINITY_DN38946_c0_g1_i2,215,0.189474
TRINITY_DN38946_c0_g1_i2,218,0.336842
TRINITY_DN38946_c0_g1_i2,220,0.336842
TRINITY_DN38953_c1_g2_i2,1580,0.189474
TRINITY_DN38953_c1_g2_i2,1583,0.189474
TRINITY_DN38953_c1_g2_i2,1584,0.189474
TRINITY_DN38953_c1_g2_i2,1586,0.189474
TRINITY_DN38959_c0_g1_i1,638,0.1
TRINITY_DN38963_c0_g4_i1,1124,0.189474
TRINITY_DN38964_c0_g1_i2,46,0.268421
TRINITY_DN38968_c0_g1_i1,190,0.478947
TRINITY_DN38968_c0_g1_i1,264,0.1
TRINITY_DN38988_c0_g2_i1,250,0.1
TRINITY_DN38988_c0_g2_i1,379,0.1
TRINITY_DN38988_c0_g2_i1,422,0.189474
TRINITY_DN38988_c0_g2_i1,618,0.268421
TRINITY_DN38988_c0_g2_i1,626,0.1
TRINITY_DN38988_c0_g2_i1,636,0.394737
TRINITY_DN38988_c0_g3_i2,751,0.189474
TRINITY_DN39024_c0_g1_i1,582,0.189474
TRINITY_DN39024_c0_g1_i1,588,0.189474
TRINITY_DN39030_c1_g1_i1,686,0.268421
TRINITY_DN39030_c1_g1_i1,687,0
TRINITY_DN39050_c0_g3_i1,293,0.268421
TRINITY_DN39050_c0_g3_i1,368,0.189474
TRINITY_DN39050_c0_g3_i1,403,0.1
TRINITY_DN39050_c0_g3_i1,527,0.189474
TRINITY_DN39050_c0_g3_i1,550,0.1
TRINITY_DN39050_c0_g3_i1,776,0
TRINITY_DN39050_c0_g3_i1,887,0.268421
TRINITY_DN39050_c0_g3_i1,890,0.1
TRINITY_DN39050_c0_g3_i1,1061,0.268421
TRINITY_DN39050_c0_g3_i1,1145,0
TRINITY_DN39050_c0_g3_i1,1313,0.394737
TRINITY_DN39050_c0_g3_i1,1763,0
TRINITY_DN39050_c0_g3_i1,1812,0.268421
TRINITY_DN39050_c0_g3_i1,1823,0.478947
TRINITY_DN39058_c1_g1_i3,879,0.189474
TRINITY_DN39058_c1_g1_i3,924,0.189474
TRINITY_DN39058_c1_g1_i3,933,0.189474
TRINITY_DN39058_c1_g1_i3,945,0.189474
TRINITY_DN39070_c0_g2_i1,1032,0.442105
TRINITY_DN39078_c0_g3_i1,180,0.189474
TRINITY_DN39078_c0_g3_i1,200,0.189474
TRINITY_DN39083_c0_g1_i2,86,0.1
TRINITY_DN39083_c0_g1_i2,87,0.1
TRINITY_DN39091_c0_g2_i2,531,0.478947
TRINITY_DN39110_c0_g2_i2,1510,0.189474
TRINITY_DN39110_c0_g2_i2,1521,0.526316
TRINITY_DN39116_c0_g1_i1,341,0
TRINITY_DN39116_c0_g1_i1,344,0
TRINITY_DN39116_c0_g1_i1,349,0
TRINITY_DN39116_c0_g1_i1,395,0
TRINITY_DN39116_c0_g1_i1,396,0
TRINITY_DN39116_c0_g1_i1,415,0.1
TRINITY_DN39116_c0_g1_i1,420,0.1
TRINITY_DN39116_c0_g1_i1,431,0.1
TRINITY_DN39116_c0_g1_i1,657,0.189474
TRINITY_DN39116_c0_g1_i1,661,0.189474
TRINITY_DN39116_c0_g1_i1,685,0.189474
TRINITY_DN39122_c0_g3_i1,262,0.336842
TRINITY_DN39122_c0_g3_i1,346,0.526316
TRINITY_DN39122_c0_g4_i1,38,0.189474
TRINITY_DN39122_c0_g4_i1,44,0.336842
TRINITY_DN39122_c0_g4_i1,50,0.336842
TRINITY_DN39122_c0_g4_i1,53,0.336842
TRINITY_DN39122_c0_g4_i1,62,0.268421
TRINITY_DN39122_c0_g4_i1,63,0.268421
TRINITY_DN39122_c0_g4_i1,71,0.268421
TRINITY_DN39122_c0_g4_i1,77,0.268421
TRINITY_DN39122_c0_g4_i1,82,0.268421
TRINITY_DN39122_c0_g4_i1,89,0.268421
TRINITY_DN39122_c0_g4_i1,95,0.268421
TRINITY_DN39122_c0_g4_i1,100,0.268421
TRINITY_DN39122_c0_g4_i1,101,0.268421
TRINITY_DN39122_c0_g4_i1,113,0.268421
TRINITY_DN39122_c0_g4_i1,125,0.189474
TRINITY_DN39123_c0_g1_i1,763,0.505263
TRINITY_DN39125_c0_g2_i1,880,0.1
TRINITY_DN39125_c0_g2_i1,883,0.1
TRINITY_DN39125_c0_g2_i1,898,0.1
TRINITY_DN39125_c0_g2_i1,912,0.189474
TRINITY_DN39125_c0_g2_i1,913,0.268421
TRINITY_DN39125_c0_g2_i1,916,0.189474
TRINITY_DN39125_c0_g2_i1,928,0.189474
TRINITY_DN39125_c0_g2_i1,934,0.189474
TRINITY_DN39125_c0_g2_i1,949,0.189474
TRINITY_DN39125_c0_g2_i1,955,0.189474
TRINITY_DN39125_c0_g2_i1,973,0.189474
TRINITY_DN39125_c0_g2_i1,976,0.189474
TRINITY_DN39125_c0_g2_i1,979,0.189474
TRINITY_DN39125_c0_g2_i1,985,0.189474
TRINITY_DN39125_c0_g2_i1,987,0.189474
TRINITY_DN39125_c0_g2_i1,997,0.189474
TRINITY_DN39125_c0_g2_i1,1006,0.189474
TRINITY_DN39125_c0_g2_i1,1042,0.189474
TRINITY_DN39125_c0_g2_i1,1048,0.189474
TRINITY_DN39125_c0_g2_i1,1054,0.189474
TRINITY_DN39125_c0_g2_i1,1068,0.189474
TRINITY_DN39125_c0_g2_i1,1072,0.189474
TRINITY_DN39125_c0_g2_i1,1075,0.189474
TRINITY_DN39125_c0_g2_i1,1084,0.189474
TRINITY_DN39125_c0_g2_i1,1100,0.189474
TRINITY_DN39125_c0_g2_i1,1101,0.189474
TRINITY_DN39125_c0_g2_i1,1114,0.189474
TRINITY_DN39125_c0_g2_i1,1120,0.189474
TRINITY_DN39125_c0_g2_i1,1123,0.189474
TRINITY_DN39127_c0_g1_i1,491,0.268421
TRINITY_DN39145_c1_g12_i1,876,0.189474
TRINITY_DN39145_c1_g12_i1,1123,0
TRINITY_DN39185_c0_g1_i1,284,0
TRINITY_DN39191_c0_g1_i1,235,0.526316
TRINITY_DN39191_c0_g1_i1,261,0.268421
TRINITY_DN39191_c0_g1_i1,489,0.478947
TRINITY_DN39191_c0_g1_i1,1261,0.189474
TRINITY_DN39191_c0_g1_i1,1362,0.442105
TRINITY_DN39191_c0_g1_i1,1467,0.189474
TRINITY_DN39195_c1_g1_i2,799,0
TRINITY_DN39195_c1_g1_i2,816,0.1
TRINITY_DN39195_c1_g4_i1,264,0
TRINITY_DN39198_c0_g1_i1,371,0.336842
TRINITY_DN39198_c0_g1_i1,603,0.1
TRINITY_DN39198_c0_g1_i1,904,0
TRINITY_DN39198_c0_g1_i1,1074,0.189474
TRINITY_DN39198_c0_g1_i1,1132,0.1
TRINITY_DN39198_c0_g1_i1,1143,0.268421
TRINITY_DN39198_c0_g1_i1,1153,0.1
TRINITY_DN39198_c0_g1_i1,1666,0.189474
TRINITY_DN39198_c0_g1_i1,1673,0.1
TRINITY_DN39198_c0_g1_i1,1698,0.1
TRINITY_DN39198_c0_g1_i1,1865,0
TRINITY_DN39198_c0_g1_i1,1866,0.189474
TRINITY_DN39198_c0_g1_i1,1884,0
TRINITY_DN39198_c0_g1_i1,2328,0.394737
TRINITY_DN39198_c0_g1_i1,2362,0.505263
TRINITY_DN39198_c0_g1_i1,2627,0.394737
TRINITY_DN39198_c0_g1_i1,2631,0
TRINITY_DN39198_c0_g1_i1,2846,0.442105
TRINITY_DN39200_c0_g2_i1,90,0.505263
TRINITY_DN39200_c0_g2_i1,221,0.526316
TRINITY_DN39200_c0_g2_i1,283,0.189474
TRINITY_DN39200_c0_g2_i1,547,0.189474
TRINITY_DN39200_c0_g2_i1,559,0.1
TRINITY_DN39200_c0_g2_i1,609,0.189474
TRINITY_DN39200_c0_g2_i1,629,0.189474
TRINITY_DN39205_c0_g2_i4,1011,0.478947
TRINITY_DN39211_c2_g2_i1,105,0.1
TRINITY_DN39211_c2_g2_i1,108,0.268421
TRINITY_DN39211_c2_g2_i1,111,0.394737
TRINITY_DN39211_c2_g2_i1,126,0.505263
TRINITY_DN39211_c2_g2_i1,141,0.521053
TRINITY_DN39211_c2_g2_i1,153,0.442105
TRINITY_DN39211_c2_g4_i1,55,0.526316
TRINITY_DN39211_c2_g4_i1,130,0.526316
TRINITY_DN39211_c2_g4_i1,151,0.526316
TRINITY_DN39211_c2_g4_i1,163,0.526316
TRINITY_DN39211_c2_g4_i1,190,0.268421
TRINITY_DN39211_c2_g6_i1,125,0.1
TRINITY_DN39211_c2_g6_i1,134,0.505263
TRINITY_DN39211_c2_g7_i1,55,0.505263
TRINITY_DN39211_c2_g7_i1,67,0.526316
TRINITY_DN39211_c2_g7_i1,73,0.268421
TRINITY_DN39211_c2_g7_i1,163,0.189474
TRINITY_DN39211_c2_g9_i1,141,0.526316
TRINITY_DN39211_c2_g9_i1,144,0.526316
TRINITY_DN39211_c2_g9_i1,156,0.526316
TRINITY_DN39211_c2_g9_i1,162,0.526316
TRINITY_DN39211_c2_g9_i1,168,0.521053
TRINITY_DN39211_c2_g9_i1,204,0.505263
TRINITY_DN39211_c2_g9_i1,216,0.394737
TRINITY_DN39211_c2_g9_i1,222,0.394737
TRINITY_DN39211_c2_g9_i1,246,0.478947
TRINITY_DN39211_c2_g9_i1,279,0.1
TRINITY_DN39211_c2_g10_i1,51,0.1
TRINITY_DN39211_c2_g10_i1,57,0.505263
TRINITY_DN39211_c2_g13_i1,87,0.189474
TRINITY_DN39211_c2_g13_i1,105,0.189474
TRINITY_DN39211_c2_g13_i1,111,0.189474
TRINITY_DN39211_c2_g13_i1,114,0.189474
TRINITY_DN39211_c2_g13_i1,117,0.189474
TRINITY_DN39211_c2_g13_i1,147,0.1
TRINITY_DN39211_c2_g13_i1,153,0.1
TRINITY_DN39211_c2_g13_i1,171,0.189474
TRINITY_DN39211_c2_g13_i1,174,0.189474
TRINITY_DN39211_c2_g13_i1,177,0.189474
TRINITY_DN39211_c2_g13_i2,93,0.336842
TRINITY_DN39211_c2_g13_i2,108,0.526316
TRINITY_DN39211_c2_g13_i2,126,0.526316
TRINITY_DN39211_c2_g13_i2,135,0.1
TRINITY_DN39211_c2_g13_i2,153,0.526316
TRINITY_DN39211_c2_g13_i2,168,0.442105
TRINITY_DN39211_c2_g13_i2,177,0.478947
TRINITY_DN39211_c2_g13_i2,180,0.526316
TRINITY_DN39211_c2_g13_i2,198,0.526316
TRINITY_DN39211_c2_g13_i2,204,0.526316
TRINITY_DN39211_c2_g13_i2,207,0.526316
TRINITY_DN39211_c2_g13_i2,210,0.336842
TRINITY_DN39211_c2_g14_i1,117,0.189474
TRINITY_DN39211_c2_g14_i1,165,0.189474
TRINITY_DN39211_c2_g14_i1,171,0.442105
TRINITY_DN39211_c2_g14_i1,180,0.189474
TRINITY_DN39211_c2_g14_i1,183,0.189474
TRINITY_DN39211_c2_g14_i1,192,0.189474
TRINITY_DN39211_c2_g14_i1,198,0.268421
TRINITY_DN39211_c2_g14_i1,216,0.189474
TRINITY_DN39211_c2_g14_i1,221,0.189474
TRINITY_DN39211_c2_g14_i1,228,0.189474
TRINITY_DN39211_c2_g14_i1,267,0.189474
TRINITY_DN39211_c2_g17_i1,111,0.526316
TRINITY_DN39211_c2_g17_i1,135,0.505263
TRINITY_DN39212_c0_g1_i1,74,0.336842
TRINITY_DN39212_c0_g1_i1,106,0.478947
TRINITY_DN39212_c0_g1_i1,185,0
TRINITY_DN39212_c0_g1_i1,221,0.442105
TRINITY_DN39212_c0_g1_i1,287,0.336842
TRINITY_DN39212_c0_g1_i1,303,0
TRINITY_DN39212_c0_g1_i1,333,0.442105
TRINITY_DN39212_c0_g1_i1,362,0.336842
TRINITY_DN39212_c0_g1_i1,381,0
TRINITY_DN39212_c0_g1_i1,484,0.442105
TRINITY_DN39212_c0_g1_i1,485,0.268421
TRINITY_DN39212_c0_g1_i1,486,0.336842
TRINITY_DN39212_c0_g1_i1,492,0.394737
TRINITY_DN39212_c0_g1_i1,501,0.189474
TRINITY_DN39212_c0_g1_i1,505,0.394737
TRINITY_DN39212_c0_g1_i1,545,0.526316
TRINITY_DN39212_c0_g1_i1,577,0.442105
TRINITY_DN39212_c0_g1_i1,771,0.1
TRINITY_DN39212_c0_g1_i1,772,0.336842
TRINITY_DN39212_c0_g1_i1,778,0.521053
TRINITY_DN39212_c0_g1_i1,848,0.336842
TRINITY_DN39212_c0_g1_i1,899,0.394737
TRINITY_DN39213_c0_g2_i1,465,0.189474
TRINITY_DN39213_c0_g2_i1,564,0.1
TRINITY_DN39213_c0_g2_i1,565,0
TRINITY_DN39216_c0_g1_i1,493,0.478947
TRINITY_DN39216_c0_g1_i1,534,0.478947
TRINITY_DN39216_c0_g1_i1,668,0.478947
TRINITY_DN39224_c0_g4_i1,394,0.1
TRINITY_DN39227_c0_g1_i3,307,0.394737
TRINITY_DN39227_c0_g1_i3,394,0.478947
TRINITY_DN39227_c0_g1_i3,427,0.394737
TRINITY_DN39227_c0_g1_i3,643,0.336842
TRINITY_DN39227_c0_g1_i3,736,0
TRINITY_DN39227_c0_g1_i3,802,0.189474
TRINITY_DN39229_c2_g1_i1,711,0.268421
TRINITY_DN39229_c2_g1_i1,852,0.1
TRINITY_DN39235_c1_g3_i1,170,0.1
TRINITY_DN39235_c1_g3_i1,177,0.1
TRINITY_DN39245_c0_g1_i1,1048,0.1
TRINITY_DN39245_c0_g1_i1,1075,0
TRINITY_DN39245_c0_g1_i1,1082,0.336842
TRINITY_DN39256_c0_g1_i1,983,0.268421
TRINITY_DN39261_c0_g1_i1,283,0.268421
TRINITY_DN39261_c0_g1_i1,301,0.1
TRINITY_DN39261_c0_g1_i1,347,0.189474
TRINITY_DN39291_c0_g1_i1,1281,0.521053
TRINITY_DN39303_c0_g1_i1,1072,0.1
TRINITY_DN39305_c0_g1_i1,788,0
TRINITY_DN39305_c0_g1_i1,789,0
TRINITY_DN39305_c0_g1_i1,810,0.268421
TRINITY_DN39305_c0_g1_i1,849,0.521053
TRINITY_DN39306_c0_g1_i1,355,0.189474
TRINITY_DN39306_c0_g1_i1,888,0.1
TRINITY_DN39306_c0_g1_i1,978,0.505263
TRINITY_DN39306_c0_g1_i1,1002,0.478947
TRINITY_DN39306_c0_g1_i1,1012,0.268421
TRINITY_DN39306_c0_g1_i1,1039,0.1
TRINITY_DN39306_c0_g1_i1,1055,0.336842
TRINITY_DN39306_c0_g1_i1,1099,0.189474
TRINITY_DN39306_c0_g1_i1,1178,0.189474
TRINITY_DN39306_c0_g1_i1,1207,0.1
TRINITY_DN39306_c0_g1_i1,1220,0.478947
TRINITY_DN39306_c0_g1_i1,1223,0.189474
TRINITY_DN39306_c0_g1_i1,1599,0.268421
TRINITY_DN39306_c0_g1_i1,1604,0.268421
TRINITY_DN39306_c0_g1_i1,1633,0.189474
TRINITY_DN39306_c0_g1_i1,1640,0
TRINITY_DN39306_c0_g1_i1,1680,0.336842
TRINITY_DN39306_c0_g1_i1,1726,0.336842
TRINITY_DN39306_c0_g1_i1,1733,0
TRINITY_DN39306_c0_g1_i1,1773,0.505263
TRINITY_DN39306_c0_g1_i1,1779,0.442105
TRINITY_DN39306_c0_g1_i1,1888,0.268421
TRINITY_DN39306_c0_g1_i1,1934,0.505263
TRINITY_DN39320_c1_g4_i2,563,0
TRINITY_DN39322_c0_g5_i1,228,0.1
TRINITY_DN39332_c0_g1_i1,1007,0.189474
TRINITY_DN39333_c0_g1_i1,871,0.521053
TRINITY_DN39333_c0_g1_i1,918,0.521053
TRINITY_DN39333_c0_g1_i1,925,0.394737
TRINITY_DN39333_c0_g1_i1,944,0.521053
TRINITY_DN39345_c4_g2_i1,207,0.521053
TRINITY_DN39345_c4_g7_i3,179,0.505263
TRINITY_DN39345_c4_g7_i3,188,0.505263
TRINITY_DN39345_c4_g7_i3,206,0.442105
TRINITY_DN39345_c4_g7_i3,212,0.394737
TRINITY_DN39345_c4_g7_i3,221,0.189474
TRINITY_DN39345_c5_g2_i1,780,0.1
TRINITY_DN39345_c5_g2_i1,798,0
TRINITY_DN39345_c5_g2_i1,804,0.478947
TRINITY_DN39345_c5_g2_i1,812,0.505263
TRINITY_DN39345_c5_g2_i1,825,0.478947
TRINITY_DN39345_c5_g2_i1,828,0.478947
TRINITY_DN39345_c5_g2_i1,837,0.1
TRINITY_DN39345_c5_g2_i1,838,0.336842
TRINITY_DN39345_c5_g2_i4,627,0.505263
TRINITY_DN39345_c5_g2_i4,678,0.268421
TRINITY_DN39345_c5_g2_i4,690,0.336842
TRINITY_DN39345_c5_g2_i4,780,0.1
TRINITY_DN39345_c5_g2_i4,852,0.394737
TRINITY_DN39345_c5_g2_i4,942,0.189474
TRINITY_DN39353_c0_g1_i1,463,0.189474
TRINITY_DN39353_c0_g1_i1,465,0
TRINITY_DN39353_c0_g1_i1,470,0.189474
TRINITY_DN39353_c0_g1_i1,546,0.1
TRINITY_DN39353_c0_g2_i1,94,0.394737
TRINITY_DN39353_c0_g2_i1,130,0.394737
TRINITY_DN39353_c0_g2_i1,157,0
TRINITY_DN39353_c0_g2_i1,198,0.1
TRINITY_DN39353_c0_g2_i1,235,0
TRINITY_DN39353_c0_g4_i1,412,0.394737
